Holdout,Feature,Importance
1,item_cnt_day_lag1,0.40197130737086023
1,item_category_id,0.16589208949528875
1,shop_id,0.08067379676310053
1,item_cnt_day_lag2,0.07491607183474833
1,item_cnt_day_lag6,0.05104485034626657
1,item_cnt_day_lag3,0.05046332578186494
1,item_cnt_day_lag4,0.0352864456218709
1,item_cnt_day_lag5,0.032526691587670055
1,item_cnt_day_lag7,0.02153305927885033
1,item_cnt_day_lag9,0.019424901890897028
1,item_cnt_day_lag11,0.017526203910027443
1,item_cnt_day_lag8,0.016830388951069395
1,item_cnt_day_lag10,0.013271750820043886
1,item_cnt_day_lag12,0.010463648142310404
1,shop_category,0.008175468205131231
1,Month,0.0
1,Year,0.0
2,item_cnt_day_lag1,0.47156695295777606
2,item_category_id,0.152441675818897
2,item_cnt_day_lag2,0.0745489797753279
2,shop_id,0.05364409666462285
2,item_cnt_day_lag3,0.04909701546832365
2,item_cnt_day_lag5,0.039873760962041045
2,item_cnt_day_lag4,0.030837200798951782
2,item_cnt_day_lag7,0.028585888852152783
2,item_cnt_day_lag8,0.0232638657329863
2,item_cnt_day_lag10,0.019991604782406802
2,item_cnt_day_lag12,0.014548422625256411
2,item_cnt_day_lag6,0.01432077211762614
2,item_cnt_day_lag11,0.01069981107766479
2,item_cnt_day_lag9,0.010522160410920363
2,shop_category,0.0060577919550461115
2,Month,0.0
2,Year,0.0
3,item_cnt_day_lag1,0.46286442818142176
3,item_category_id,0.13675750567317563
3,item_cnt_day_lag2,0.10768143204732238
3,item_cnt_day_lag3,0.05401035833622527
3,shop_id,0.038873612124180744
3,item_cnt_day_lag8,0.03546430681783436
3,item_cnt_day_lag6,0.031115110699704445
3,item_cnt_day_lag7,0.028374338127446806
3,item_cnt_day_lag5,0.02266438776197028
3,item_cnt_day_lag4,0.02221697347940772
3,item_cnt_day_lag12,0.021665618108842388
3,item_cnt_day_lag9,0.015665301977597215
3,item_cnt_day_lag10,0.009062030890120256
3,item_cnt_day_lag11,0.008996138551749067
3,shop_category,0.004588457223001724
3,Month,0.0
3,Year,0.0
4,item_cnt_day_lag1,0.49257953208172656
4,item_category_id,0.13784732631963162
4,item_cnt_day_lag2,0.0529210185944947
4,item_cnt_day_lag3,0.04457614290681473
4,shop_id,0.043826516022742214
4,item_cnt_day_lag9,0.03606195222741668
4,item_cnt_day_lag11,0.030861534505336453
4,item_cnt_day_lag8,0.027652997524737533
4,item_cnt_day_lag10,0.027042839597908343
4,item_cnt_day_lag4,0.02432818253397189
4,item_cnt_day_lag7,0.01982255787844597
4,item_cnt_day_lag12,0.019033949928960858
4,item_cnt_day_lag5,0.01852128608570754
4,item_cnt_day_lag6,0.01839994890455754
4,shop_category,0.006524214887547348
4,Month,0.0
4,Year,0.0
5,item_cnt_day_lag1,0.3866173420967195
5,item_category_id,0.19426002073745632
5,item_cnt_day_lag2,0.07036216468939503
5,shop_id,0.058486789517279425
5,item_cnt_day_lag3,0.045097128323374806
5,item_cnt_day_lag10,0.03153169936252103
5,item_cnt_day_lag5,0.029761049666346257
5,item_cnt_day_lag8,0.029365977827572616
5,item_cnt_day_lag11,0.026973853939150208
5,item_cnt_day_lag6,0.026557422456319323
5,item_cnt_day_lag9,0.026173014277144354
5,item_cnt_day_lag7,0.023500707609383133
5,item_cnt_day_lag4,0.023410059797795774
5,item_cnt_day_lag12,0.021316842740391088
5,shop_category,0.006585926959151054
5,Month,0.0
5,Year,0.0
