Holdout,Feature,Importance
5,item_category_name_en_xbox 360,0.00024908985356359825
5,item_category_name_en_blu ray,0.00024195673892707934
5,item_category_name_en_books audiobooks,0.00023079940645650074
5,shop_name_en_city,0.00017729458795992702
5,item_cnt_day_lag10,0.00011786176112699374
5,item_category_name_en_payment cards,9.961596138146482e-05
5,item_category_name_en_books,9.139911699281132e-05
5,shop_name_en_tyumen,6.936642863366754e-05
5,shop_name_en_sec,4.1970911242690984e-05
5,shop_name_en_moscow shopping,3.854701503399938e-05
5,shop_name_en_mall,2.8060341963285958e-05
5,shop_name_en_voronezh,1.834143287070692e-05
5,item_category_name_en_psp,0.0
5,item_category_name_en_ps3,0.0
5,item_category_name_en_psvita,0.0
5,item_category_name_en_movies,0.0
5,item_category_name_en_ps2,0.0
5,item_category_name_en_pc,0.0
5,item_category_name_en_figure,0.0
5,item_category_name_en_cards,0.0
5,Month,0.0
5,item_category_name_en_game consoles,0.0
5,shop_name_en_tk,0.0
5,shop_name_en_tc mega,0.0
5,shop_name_en_tc central,0.0
5,shop_name_en_shopping center,0.0
5,shop_name_en_shopping,0.0
5,shop_name_en_trc,0.0
5,shop_name_en_mega,0.0
5,shop_name_en_tc,0.0
5,shop_name_en_sc,0.0
5,Year,0.0
5,shop_name_en_ii,0.0
5,item_category_name_en_xbox,-2.056116808905049e-05
5,item_category_name_en_1c,-5.651002323564522e-05
5,item_cnt_day_lag5,-0.0001164247955486299
5,item_category_name_en_edition,-0.00012690373143967834
5,shop_name_en_rostovnadonu,-0.00018942174708421646
5,item_category_name_en_music,-0.00018950580441917694
5,item_cnt_day_lag4,-0.00026086309975690766
5,item_cnt_day_lag12,-0.0003305262219351679
5,item_category_name_en_xbox one,-0.0003831244326657583
