Holdout,Feature,Importance
2,digital,0.0016505169357305006
2,sec,0.0008823243410065342
2,city,0.000849396335480443
2,program,0.0008167703665142114
2,music,0.0006223393410785423
2,audiobooks,0.0004231131419160779
2,one,0.0003973832652004477
2,books,0.00031410855497919754
2,1c,0.0003070565583424117
2,consoles,8.524957302278346e-05
2,accessories,5.3927071777499174e-05
2,movies,0.0
2,game,0.0
2,payment,0.0
2,ps2,0.0
2,figure,0.0
2,psp,0.0
2,psvita,0.0
2,ray,0.0
2,edition,0.0
2,ps3,0.0
2,trc,0.0
2,xbox,0.0
2,Year,0.0
2,tyumen,0.0
2,tk,0.0
2,rostovnadonu,0.0
2,360,0.0
2,mega,0.0
2,mall,0.0
2,ii,0.0
2,central,0.0
2,Month,0.0
2,sc,-8.530597288596157e-06
2,shopping,-5.73767921146348e-05
2,voronezh,-6.160244094478104e-05
2,moscow,-0.0001900981878014441
2,tc,-0.00032724962035588265
2,cards,-0.001091014087962864
2,pc,-0.0067213597561154755
3,item_cnt_day_lag1,0.4601346726049012
3,item_cnt_day_lag2,0.10267666896312898
3,item_category_id,0.07853994895888566
3,item_cnt_day_lag3,0.046261658974579956
3,item_cnt_day_lag5,0.034038225587660946
3,item_cnt_day_lag4,0.03127268256523634
3,item_cnt_day_lag10,0.029910025363741786
3,item_cnt_day_lag9,0.027726446338455807
3,games,0.026916725398567817
3,shop_id,0.024392070898382523
3,item_cnt_day_lag6,0.024206580261088184
3,item_cnt_day_lag7,0.020678229915704737
3,item_cnt_day_lag8,0.016561628727481556
3,item_cnt_day_lag12,0.01633636699014124
3,item_cnt_day_lag11,0.013957699543731628
3,ps4,0.008019134198227466
3,gifts,0.0067440317064272936
3,center,0.006525944086803466
3,shop_category,0.006136837984960364
3,sec,0.005312742261028876
3,blu,0.004243063427099777
3,pc,0.002232157054267659
3,audiobooks,0.0018822746575315808
3,one,0.001543566586635889
3,cards,0.0012211960185511518
3,books,0.0011512164924898812
3,voronezh,0.0007315068001800684
3,digital,0.0004637632219485925
3,yakutsk,0.0003632941133014138
3,music,0.0002154516502392895
3,accessories,0.00010237853123054987
3,moscow,7.362043655180851e-05
3,tc,5.9728328136934774e-05
3,mall,3.1515349822970896e-05
3,sc,1.4359049545457546e-05
3,ps2,0.0
3,movies,0.0
3,payment,0.0
3,figure,0.0
3,ps3,0.0
3,psp,0.0
3,psvita,0.0
3,ray,0.0
3,game,0.0
3,trc,0.0
3,edition,0.0
3,360,0.0
3,tyumen,0.0
3,tk,0.0
3,shopping,0.0
3,rostovnadonu,0.0
3,mega,0.0
3,ii,0.0
3,central,0.0
3,Month,0.0
3,Year,0.0
3,xbox,0.0
3,consoles,-7.15344762679e-06
3,1c,-3.326238665561219e-05
3,program,-0.00028150592197394097
3,city,-0.00035549129041250913
4,item_cnt_day_lag1,0.4752332262879477
4,item_category_id,0.06916011787970237
4,item_cnt_day_lag2,0.06814856657644837
4,item_cnt_day_lag3,0.04021774487434887
4,item_cnt_day_lag8,0.03712110553809191
4,item_cnt_day_lag4,0.03425979642333186
4,item_cnt_day_lag11,0.030629330548072414
4,games,0.028539009001445688
4,item_cnt_day_lag10,0.02712958539100403
4,item_cnt_day_lag6,0.027013950635944386
4,shop_id,0.025756855669797966
4,item_cnt_day_lag9,0.024557812618920465
4,item_cnt_day_lag7,0.024512105458375087
4,center,0.02199160403575338
4,item_cnt_day_lag5,0.018601550846281317
4,ps4,0.01598058664968121
4,gifts,0.006662066695333979
4,item_cnt_day_lag12,0.004746887353660363
4,pc,0.004195287891395288
4,shop_category,0.002527357794236579
4,one,0.0024812007101487374
4,blu,0.0024148744258678315
4,moscow,0.0014121048324323394
4,audiobooks,0.001255982982956154
4,cards,0.0009349247356067213
4,yakutsk,0.0008636339497076613
4,sec,0.0007725651060045812
4,digital,0.0006247870542445286
4,voronezh,0.0006021505587889405
4,city,0.0004889043608235279
4,accessories,0.00033048172866304926
4,tc,0.00025656718208573914
4,books,0.00021780329642345097
4,program,0.00020107799946732688
4,music,0.00019698731549666097
4,360,6.170424680055783e-05
4,shopping,5.141995680002973e-05
4,1c,4.371111257841597e-05
4,ray,0.0
4,payment,0.0
4,game,0.0
4,ps2,0.0
4,movies,0.0
4,psp,0.0
4,psvita,0.0
4,trc,0.0
4,figure,0.0
4,edition,0.0
4,consoles,0.0
4,tyumen,0.0
4,tk,0.0
4,rostovnadonu,0.0
4,mall,0.0
4,ii,0.0
4,central,0.0
4,Month,0.0
4,Year,0.0
4,xbox,0.0
4,ps3,-2.14465572388309e-05
4,sc,-4.332920821815755e-05
4,mega,-0.0001306539592124668
5,item_cnt_day_lag1,0.3850835922770924
5,item_cnt_day_lag2,0.09295509179412369
5,item_category_id,0.0915001655697051
5,item_cnt_day_lag9,0.03960000959516301
5,item_cnt_day_lag7,0.03880407965830943
5,item_cnt_day_lag10,0.038362056145608524
5,item_cnt_day_lag5,0.0380562533338759
5,item_cnt_day_lag3,0.03674790679114946
5,item_cnt_day_lag6,0.03483575577815896
5,item_cnt_day_lag8,0.03320665090830392
5,shop_id,0.029120740711319572
5,games,0.02604083973137585
5,item_cnt_day_lag4,0.02599934975790186
5,item_cnt_day_lag11,0.0194169620269872
5,ps4,0.019030741064412316
5,item_cnt_day_lag12,0.018221973568470978
5,center,0.009780226209462964
5,shop_category,0.006684317035761374
5,pc,0.00370914300849809
5,payment,0.002652852145250687
5,audiobooks,0.002401713293914464
5,gifts,0.0016508097447412399
5,digital,0.0014870635963216393
5,books,0.0012913905586246636
5,cards,0.0011337042460193986
5,1c,0.0009893586641461834
5,moscow,0.0006688390710401428
5,city,0.0005363611513162158
5,one,0.0005074628487721755
5,accessories,0.00046631455359531364
5,program,0.0004373991265852554
5,yakutsk,0.00015773956794666754
5,music,0.00014479184148375303
5,voronezh,0.00010615396175228691
5,sec,7.555892971771728e-05
5,360,6.311913180454836e-05
5,shopping,6.258658623302873e-05
5,mega,1.4110314118707232e-05
5,ii,5.664850171822799e-06
5,ray,0.0
5,psp,0.0
5,ps2,0.0
5,movies,0.0
5,game,0.0
5,ps3,0.0
5,trc,0.0
5,figure,0.0
5,edition,0.0
5,consoles,0.0
5,tyumen,0.0
5,tk,0.0
5,tc,0.0
5,sc,0.0
5,rostovnadonu,0.0
5,mall,0.0
5,central,0.0
5,Month,0.0
5,Year,0.0
5,xbox,0.0
5,psvita,-0.00013187001001161352
5,blu,-0.0018769791392248341
