Holdout,Feature,Importance
1,item_category_name_en_games,0.22345477637515282
1,item_category_name_en_ps4,0.22124483415696472
1,item_category_id,0.1788722098819675
1,shop_id,0.16692666225838595
1,shop_name_en_center,0.07416590032475852
1,shop_category,0.03111754821632295
1,item_category_name_en_pc,0.025388183556559432
1,item_category_name_en_cards,0.01760522140067113
1,shop_name_en_yakutsk,0.01446206629041171
1,item_category_name_en_blu,0.0115718330182619
1,item_category_name_en_gifts,0.00828987883821763
1,shop_name_en_city,0.007019821560053731
1,item_category_name_en_digital,0.006810803094826166
1,item_category_name_en_accessories,0.004011691728025453
1,item_category_name_en_xbox,0.0031327002805818112
1,item_category_name_en_audiobooks,0.001897427894174848
1,shop_name_en_moscow,0.0018287055242689504
1,item_category_name_en_psvita,0.001803279024037814
1,item_category_name_en_360,0.0015973077519785069
1,item_category_name_en_books,0.001380695168274775
1,shop_name_en_mall,0.000652576315946186
1,item_category_name_en_1c,0.0004923206420196574
1,shop_name_en_rostovnadonu,0.00039328586955931735
1,shop_name_en_tyumen,0.00029554376909655814
1,item_category_name_en_consoles,0.0001657856817004441
1,shop_name_en_trc,0.00015320955159547436
1,item_category_name_en_edition,6.783688139068219e-05
1,shop_name_en_sc,4.720653451106178e-05
1,shop_name_en_tc,1.9642774908868465e-07
1,item_category_name_en_movies,0.0
1,item_category_name_en_ray,0.0
1,item_category_name_en_psp,0.0
1,Year,0.0
1,item_category_name_en_ps2,0.0
1,Month,0.0
1,item_category_name_en_payment,0.0
1,item_category_name_en_one,0.0
1,shop_name_en_ii,0.0
1,item_category_name_en_game,0.0
1,item_category_name_en_figure,0.0
1,shop_name_en_central,-0.00013034533833995016
1,shop_name_en_mega,-0.00019334044626501928
1,shop_name_en_sec,-0.00023223902171846342
1,shop_name_en_tk,-0.00027916581358749924
1,item_category_name_en_music,-0.0005830852223077798
1,item_category_name_en_program,-0.0006521508890869909
1,shop_name_en_shopping,-0.0007043196025622707
1,item_category_name_en_ps3,-0.0008424925781903187
1,shop_name_en_voronezh,-0.0012323691054065057
2,item_category_id,0.33604155214511927
2,shop_id,0.18179724885579202
2,item_category_name_en_ps4,0.17611567193827538
2,item_category_name_en_games,0.12548259567627654
2,shop_name_en_center,0.08890809012940872
2,shop_category,0.04228715853878376
2,item_category_name_en_cards,0.008441954172791718
2,item_category_name_en_pc,0.007255329075266005
2,item_category_name_en_blu,0.006525677642328222
2,shop_name_en_yakutsk,0.006270815566234658
2,item_category_name_en_digital,0.0034904462777910067
2,item_category_name_en_gifts,0.0032674579323680535
2,item_category_name_en_accessories,0.003165745865776833
2,shop_name_en_tc,0.0023728440127322183
2,item_category_name_en_360,0.0017706055086798495
2,item_category_name_en_program,0.0016136288551706947
2,item_category_name_en_psvita,0.0013743340071883277
2,shop_name_en_voronezh,0.0012018115163182881
2,item_category_name_en_books,0.001100660219321812
2,item_category_name_en_music,0.0010405703276872252
2,shop_name_en_city,0.0009386310727088308
2,shop_name_en_sec,0.000706858064292448
2,shop_name_en_trc,0.0004981297076288374
2,shop_name_en_tk,0.00040648341364865945
2,item_category_name_en_xbox,0.00038602706333779627
2,shop_name_en_shopping,0.0003816265208642781
2,shop_name_en_mega,0.0003356310146704269
2,shop_name_en_central,0.00020130956188818078
2,item_category_name_en_ps2,0.0
2,item_category_name_en_psp,0.0
2,Month,0.0
2,item_category_name_en_payment,0.0
2,item_category_name_en_ray,0.0
2,item_category_name_en_movies,0.0
2,Year,0.0
2,shop_name_en_sc,0.0
2,item_category_name_en_game,0.0
2,item_category_name_en_figure,0.0
2,item_category_name_en_consoles,0.0
2,shop_name_en_ii,-8.173945773176053e-08
2,shop_name_en_mall,-2.2407413298481994e-05
2,item_category_name_en_one,-0.00011964187263691932
2,item_category_name_en_audiobooks,-0.00026010714310971503
2,item_category_name_en_edition,-0.0002962678323847661
2,item_category_name_en_1c,-0.0002985831574588889
2,shop_name_en_rostovnadonu,-0.0004029334558126504
2,shop_name_en_tyumen,-0.00043144600730175955
2,item_category_name_en_ps3,-0.0005832788094389365
2,shop_name_en_moscow,-0.0009641472514502253
3,item_category_id,0.3248597449949751
3,item_category_name_en_ps4,0.17097596729744696
3,item_category_name_en_games,0.14196972581359066
3,shop_id,0.13057757267702091
3,shop_name_en_center,0.08001740914621748
3,shop_category,0.06613968891495206
3,item_category_name_en_pc,0.023438588191625122
3,shop_name_en_yakutsk,0.021451915862573518
3,item_category_name_en_blu,0.009862631061856175
3,item_category_name_en_gifts,0.006486643218858742
3,item_category_name_en_audiobooks,0.0043315505258542395
3,item_category_name_en_books,0.003959683639335485
3,shop_name_en_city,0.0031863971394061846
3,item_category_name_en_ps3,0.002935644019183179
3,item_category_name_en_accessories,0.002695863868186961
3,item_category_name_en_program,0.0025613418906179773
3,shop_name_en_rostovnadonu,0.002351723038783499
3,item_category_name_en_360,0.002054402409108825
3,item_category_name_en_music,0.0020175857288343255
3,shop_name_en_sec,0.0015094594101504465
3,shop_name_en_voronezh,0.001400228393690531
3,item_category_name_en_psvita,0.0011171047025450157
3,shop_name_en_mega,0.00027465139210007604
3,shop_name_en_tc,0.00023034624400566515
3,item_category_name_en_1c,0.00018144674524283374
3,item_category_name_en_edition,0.00015513348195441036
3,shop_name_en_tyumen,8.580700094043103e-05
3,item_category_name_en_psp,0.0
3,item_category_name_en_movies,0.0
3,Year,0.0
3,Month,0.0
3,item_category_name_en_ps2,0.0
3,item_category_name_en_ray,0.0
3,item_category_name_en_payment,0.0
3,shop_name_en_shopping,0.0
3,item_category_name_en_figure,0.0
3,shop_name_en_ii,0.0
3,item_category_name_en_game,0.0
3,item_category_name_en_consoles,0.0
3,shop_name_en_sc,0.0
3,item_category_name_en_xbox,0.0
3,shop_name_en_central,-2.5001110495312522e-05
3,shop_name_en_mall,-3.589823977968856e-05
3,shop_name_en_tk,-3.6299270347732074e-05
3,item_category_name_en_one,-0.00011484087054066385
3,shop_name_en_trc,-0.00018986490323436183
3,shop_name_en_moscow,-0.0017595641969288625
3,item_category_name_en_digital,-0.002117471037882786
3,item_category_name_en_cards,-0.002549317179847427
4,item_category_id,0.30050965545726455
4,shop_id,0.19700316689935207
4,item_category_name_en_ps4,0.1765962807809475
4,item_category_name_en_games,0.15218348051517822
4,shop_name_en_center,0.057960470860709115
4,shop_category,0.030954619854506926
4,item_category_name_en_pc,0.017296013440281314
4,item_category_name_en_cards,0.016152330028026032
4,item_category_name_en_blu,0.014528209717543154
4,item_category_name_en_audiobooks,0.008840671723972012
4,item_category_name_en_digital,0.008839588878061053
4,shop_name_en_yakutsk,0.008657677600886083
4,item_category_name_en_music,0.008469972295640884
4,item_category_name_en_psvita,0.002673773791833292
4,item_category_name_en_1c,0.00225732223267584
4,shop_name_en_city,0.0016412244379506314
4,shop_name_en_voronezh,0.0015035218606863129
4,shop_name_en_tyumen,0.001413876179167355
4,item_category_name_en_accessories,0.0012977164940456826
4,item_category_name_en_360,0.0011840172458583112
4,shop_name_en_trc,0.0009793912494003344
4,item_category_name_en_ps3,0.0009668521493765233
4,item_category_name_en_program,0.0008772675266811094
4,item_category_name_en_books,0.0008021791002508741
4,item_category_name_en_one,0.0003649590907358244
4,shop_name_en_mall,0.00021819142475867963
4,shop_name_en_tc,5.6816862541232916e-05
4,shop_name_en_tk,3.8171644355426666e-05
4,item_category_name_en_ps2,0.0
4,item_category_name_en_ray,0.0
4,item_category_name_en_consoles,0.0
4,Year,0.0
4,item_category_name_en_figure,0.0
4,item_category_name_en_game,0.0
4,item_category_name_en_psp,0.0
4,item_category_name_en_movies,0.0
4,shop_name_en_sc,0.0
4,Month,0.0
4,item_category_name_en_payment,0.0
4,shop_name_en_central,0.0
4,shop_name_en_ii,-3.161377249153276e-05
4,shop_name_en_mega,-0.000127015042218002
4,shop_name_en_rostovnadonu,-0.00014397644402678532
4,shop_name_en_shopping,-0.00016966038839842106
4,item_category_name_en_xbox,-0.0007637915851326963
4,shop_name_en_sec,-0.0009197629819126482
4,item_category_name_en_edition,-0.0012259553667324703
4,item_category_name_en_gifts,-0.005367098164020022
4,shop_name_en_moscow,-0.005518545597753782
5,item_category_id,0.33419945498291875
5,shop_id,0.1921519938129946
5,item_category_name_en_ps4,0.1384502645022042
5,shop_name_en_center,0.1331415785185007
5,shop_category,0.07653714914383189
5,item_category_name_en_games,0.04315270508085027
5,item_category_name_en_payment,0.027499588701944182
5,shop_name_en_yakutsk,0.02718852667936538
5,shop_name_en_voronezh,0.007274358406545068
5,item_category_name_en_digital,0.0068377437816767505
5,item_category_name_en_audiobooks,0.006155368571644395
5,item_category_name_en_music,0.00601612592413524
5,item_category_name_en_pc,0.00544907800537284
5,item_category_name_en_books,0.003106078052265456
5,item_category_name_en_xbox,0.002288666042635144
5,shop_name_en_city,0.002086487218731035
5,item_category_name_en_1c,0.001905394087385009
5,shop_name_en_rostovnadonu,0.0017674032671387229
5,item_category_name_en_360,0.0014840096100134704
5,shop_name_en_sec,0.0011606503794754672
5,shop_name_en_tyumen,0.000313409133266574
5,shop_name_en_tk,0.00029164258441593155
5,item_category_name_en_edition,0.0002865615841583186
5,shop_name_en_shopping,0.0001732756542643923
5,item_category_name_en_program,0.00016938681485895637
5,shop_name_en_mega,0.00016067077829819612
5,shop_name_en_moscow,0.00015705565063374853
5,shop_name_en_trc,0.00014686373631226567
5,shop_name_en_central,5.070666173176853e-05
5,item_category_name_en_ray,0.0
5,item_category_name_en_movies,0.0
5,item_category_name_en_psp,0.0
5,Year,0.0
5,item_category_name_en_ps2,0.0
5,Month,0.0
5,item_category_name_en_figure,0.0
5,item_category_name_en_game,0.0
5,item_category_name_en_consoles,0.0
5,item_category_name_en_cards,0.0
5,shop_name_en_sc,0.0
5,shop_name_en_ii,-5.0065333614947336e-05
5,shop_name_en_mall,-0.00012387509374244676
5,item_category_name_en_psvita,-0.0005977717826773514
5,shop_name_en_tc,-0.0007705080418142489
5,item_category_name_en_accessories,-0.0008152572006271079
5,item_category_name_en_ps3,-0.0010548029095274194
5,item_category_name_en_gifts,-0.0012940381372794035
5,item_category_name_en_one,-0.0018595271937394183
5,item_category_name_en_blu,-0.01303635167454634
